PhraseId	SentenceId	Phrase	Sentiment
2756	106	where all the religious and civic virtues that hold society in place are in tatters	2
2757	106	where	2
2758	106	all the religious and civic virtues that hold society in place are in tatters	2
2759	106	all the religious and civic virtues that hold society in place	2
2760	106	all the religious and civic virtues	2
2761	106	the religious and civic virtues	2
2762	106	religious and civic virtues	2
2763	106	religious	2
2764	106	and civic virtues	2
2765	106	civic virtues	2
2766	106	civic	2
2767	106	virtues	2
2768	106	that hold society in place	2
2769	106	hold society in place	3
2770	106	hold	2
2771	106	society in place	2
2772	106	society	2
2773	106	in place	2
2774	106	are in tatters	1
2775	106	in tatters	1
2776	106	tatters	2
2777	107	One of recent memory 's most thoughtful films about art , ethics , and the cost of moral compromise .	4
2778	107	One of recent memory	2
2779	107	of recent memory	2
2780	107	recent memory	2
2781	107	recent	2
2782	107	memory	2
2783	107	's most thoughtful films about art , ethics , and the cost of moral compromise .	4
2784	107	's most thoughtful films about art , ethics , and the cost of moral compromise	4
2785	107	most thoughtful films about art , ethics , and the cost of moral compromise	3
2786	107	most thoughtful films	3
2787	107	most thoughtful	3
2788	107	thoughtful	4
2789	107	about art , ethics , and the cost of moral compromise	3
2790	107	art , ethics , and the cost of moral compromise	2
2791	107	art , ethics , and	2
2792	107	art , ethics ,	2
2793	107	art , ethics	2
2794	107	art ,	2
2795	107	art	2
2796	107	ethics	3
2797	107	the cost of moral compromise	2
2798	107	the cost	2
2799	107	cost	2
2800	107	of moral compromise	3
2801	107	moral compromise	2
2802	107	moral	2
2803	107	compromise	2
2804	108	The narrative is so consistently unimaginative that probably the only way to have saved the film is with the aid of those wisecracking Mystery Science Theater 3000 guys .	2
2805	108	The narrative	2
2806	108	is so consistently unimaginative that probably the only way to have saved the film is with the aid of those wisecracking Mystery Science Theater 3000 guys .	0
2807	108	is so consistently unimaginative that probably the only way to have saved the film is with the aid of those wisecracking Mystery Science Theater 3000 guys	0
2808	108	is so consistently unimaginative	1
2809	108	so consistently unimaginative	1
2810	108	consistently unimaginative	1
2811	108	consistently	2
2812	108	unimaginative	1
2813	108	that probably the only way to have saved the film is with the aid of those wisecracking Mystery Science Theater 3000 guys	1
2814	108	probably the only way to have saved the film is with the aid of those wisecracking Mystery Science Theater 3000 guys	1
2815	108	probably the only way	2
2816	108	probably	2
2817	108	the only way	2
2818	108	only way	2
2819	108	to have saved the film is with the aid of those wisecracking Mystery Science Theater 3000 guys	3
2820	108	have saved the film is with the aid of those wisecracking Mystery Science Theater 3000 guys	1
2821	108	saved the film is with the aid of those wisecracking Mystery Science Theater 3000 guys	3
2822	108	saved	2
2823	108	the film is with the aid of those wisecracking Mystery Science Theater 3000 guys	2
2824	108	is with the aid of those wisecracking Mystery Science Theater 3000 guys	2
2825	108	with the aid of those wisecracking Mystery Science Theater 3000 guys	2
2826	108	the aid of those wisecracking Mystery Science Theater 3000 guys	2
2827	108	the aid	2
2828	108	aid	2
2829	108	of those wisecracking Mystery Science Theater 3000 guys	2
2830	108	those wisecracking Mystery Science Theater 3000 guys	2
2831	108	wisecracking Mystery Science Theater 3000 guys	3
2832	108	wisecracking	2
2833	108	Mystery Science Theater 3000 guys	2
2834	108	Mystery	2
2835	108	Science Theater 3000 guys	2
2836	108	Science	2
2837	108	Theater 3000 guys	2
2838	108	3000 guys	2
2839	108	3000	3
2840	108	guys	2
2841	109	Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .	4
2842	109	Filmmaker Tian Zhuangzhuang	2
2843	109	Tian Zhuangzhuang	2
2844	109	Tian	2
2845	109	Zhuangzhuang	2
2846	109	triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .	4
2847	109	triumphantly	3
2848	109	returns to narrative filmmaking with a visually masterful work of quiet power .	4
2849	109	returns to narrative filmmaking with a visually masterful work of quiet power	4
2850	109	returns	2
2851	109	to narrative filmmaking with a visually masterful work of quiet power	3
2852	109	narrative filmmaking with a visually masterful work of quiet power	4
2853	109	filmmaking with a visually masterful work of quiet power	4
2854	109	filmmaking	2
2855	109	with a visually masterful work of quiet power	4
2856	109	a visually masterful work of quiet power	4
2857	109	a visually masterful work	4
2858	109	visually masterful work	4
2859	109	visually masterful	4
2860	109	visually	3
2861	109	masterful	4
2862	109	of quiet power	3
2863	109	quiet power	3
2864	109	power	2
2865	110	A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being .	1
2866	110	A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being	0
2867	110	A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither	1
2868	110	A mawkish self-parody	1
2869	110	mawkish self-parody	1
2870	110	mawkish	1
2871	110	self-parody	2
2872	110	that plays like some weird Masterpiece Theater sketch with neither	1
2873	110	plays like some weird Masterpiece Theater sketch with neither	1
2874	110	like some weird Masterpiece Theater sketch with neither	2
2875	110	some weird Masterpiece Theater sketch with neither	1
2876	110	some weird Masterpiece Theater sketch	2
2877	110	weird Masterpiece Theater sketch	2
2878	110	weird	1
2879	110	Masterpiece Theater sketch	2
2880	110	Masterpiece	4
2881	110	Theater sketch	2
2882	110	sketch	2
2883	110	with neither	2
2884	110	a point of view nor a compelling reason for being	2
2885	110	a point of view nor	2
2886	110	a point of view	2
2887	110	a point	2
2888	110	of view	2
2889	110	view	2
2890	110	nor	2
2891	110	a compelling reason for being	2
2892	110	a compelling reason	2
2893	110	compelling reason	2
2894	110	for being	2
2895	111	Takes one character we do n't like and another we do n't believe , and puts them into a battle of wills that is impossible to care about and is n't very funny .	2
2896	111	Takes one character we do n't like and another we do n't believe , and puts them into a battle of wills that is impossible to care about and is n't very funny	0
2897	111	Takes one character we do n't like and	2
2898	111	Takes one character we do n't like	2
2899	111	Takes one character	2
2900	111	one character	2
2901	111	we do n't like	1
2902	111	do n't like	0
2903	111	another we do n't believe , and puts them into a battle of wills that is impossible to care about and is n't very funny	0
2904	111	another we	2
2905	111	do n't believe , and puts them into a battle of wills that is impossible to care about and is n't very funny	1
2906	111	do n't believe , and	2
2907	111	do n't believe ,	2
2908	111	do n't believe	2
2909	111	believe	2
2910	111	puts them into a battle of wills that is impossible to care about and is n't very funny	1
2911	111	puts them	2
2912	111	puts	2
2913	111	them	2
2914	111	into a battle of wills that is impossible to care about and is n't very funny	1
2915	111	a battle of wills that is impossible to care about and is n't very funny	1
2916	111	a battle	2
2917	111	battle	2
2918	111	of wills that is impossible to care about and is n't very funny	2
2919	111	wills that is impossible to care about and is n't very funny	1
2920	111	wills	2
2921	111	that is impossible to care about and is n't very funny	1
2922	111	is impossible to care about and is n't very funny	0
2923	111	is impossible to care about and	1
2924	111	is impossible to care about	1
2925	111	impossible to care about	1
2926	111	to care about	3
2927	111	care about	2
2928	111	care	3
2929	111	is n't very funny	1
2930	112	And if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	1
2931	112	if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	1
2932	112	if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade	1
2933	112	you appreciate the one-sided theme to Lawrence 's over-indulgent tirade	2
2934	112	appreciate the one-sided theme to Lawrence 's over-indulgent tirade	2
2935	112	appreciate the one-sided theme	2
2936	112	appreciate	3
2937	112	the one-sided theme	1
2938	112	one-sided theme	1
2939	112	one-sided	2
2940	112	theme	2
2941	112	to Lawrence 's over-indulgent tirade	1
2942	112	Lawrence 's over-indulgent tirade	1
2943	112	Lawrence 's	2
2944	112	Lawrence	2
2945	112	over-indulgent tirade	1
2946	112	over-indulgent	1
2947	112	tirade	2
2948	112	, then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	1
2949	112	then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	0
2950	112	knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	1
2951	112	knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest	2
2952	112	knock yourself out and	2
2953	112	knock yourself out	2
2954	112	knock yourself	2
2955	112	knock	2
2956	112	yourself	2
2957	112	enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest	1
2958	112	the big screen postcard that is a self-glorified Martin Lawrence lovefest	1
2959	112	the big screen postcard	2
2960	112	big screen postcard	2
2961	112	screen postcard	2
2962	112	postcard	2
2963	112	that is a self-glorified Martin Lawrence lovefest	2
2964	112	is a self-glorified Martin Lawrence lovefest	2
2965	112	a self-glorified Martin Lawrence lovefest	2
2966	112	self-glorified Martin Lawrence lovefest	2
2967	112	self-glorified	2
2968	112	Martin Lawrence lovefest	2
2969	112	Martin	2
2970	112	Lawrence lovefest	2
2971	112	lovefest	3
2972	113	The whole film has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product .	0
2973	113	The whole film	2
2974	113	whole film	2
2975	113	whole	2
2976	113	has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product .	1
2977	113	has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	1
2978	113	this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2979	113	this sneaky feel	2
2980	113	sneaky feel	2
2981	113	sneaky	2
2982	113	to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2983	113	to it	2
2984	113	-- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2985	113	as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2986	113	if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	1
